id,accessibility_recordid,accessibility,accessibility_details
1,,,,
1128,2559,2559,,
1129,2561,2561,,
1130,2562,2562,,
1131,2564,2564,,
1132,2566,2566,,
1133,2568,2568,,
1134,2569,2569,,
1135,2570,2570,"Handicap accessible",
1136,2572,2572,,
1137,2573,2573,,
1138,2574,2574,,
1139,2575,2575,,
1140,2577,2577,,
1141,2579,2579,,
1142,2580,2580,,
1143,2582,2582,,
1144,2583,2583,,
1145,2584,2584,,
1146,2587,2587,,
1147,2588,2588,,
1148,2589,2589,,
1149,2591,2591,,
1150,2596,2596,,
1151,2597,2597,,
1152,2598,2598,,
1153,2599,2599,,
1154,2601,2601,"Handicap accessible",
1155,2604,2604,"Handicap accessible",
1156,2605,2605,"Handicap accessible",
1157,2606,2606,,
1158,2608,2608,"Handicap accessible",
1159,2612,2612,,
1160,2613,2613,,
1161,2615,2615,,
1162,2616,2616,,
1163,2617,2617,"Handicap accessible",
1164,2619,2619,"Handicap accessible",
1165,2626,2626,"Handicap accessible",
1166,2627,2627,,
1167,2628,2628,"Handicap accessible",
1168,2633,2633,,
1169,2637,2637,,
1170,2638,2638,,
1171,2645,2645,"Handicap accessible",
1172,2646,2646,"Handicap accessible",
1173,2649,2649,"Handicap accessible",
1174,2650,2650,"Handicap accessible",
1175,2651,2651,"Handicap accessible",
1176,2652,2652,,
1177,2654,2654,"Handicap accessible",
1178,2659,2659,,
1179,2660,2660,"Handicap accessible",
1180,2661,2661,,
1181,2662,2662,,
1182,2664,2664,"Handicap accessible",
1183,2666,2666,"Handicap accessible",
1184,2667,2667,"Handicap accessible",
1185,2669,2669,,
1186,2671,2671,"Handicap accessible",
1187,2672,2672,"Handicap accessible",
1188,2675,2675,"Handicap accessible",
1189,2684,2684,,
1190,2685,2685,,
1191,2690,2690,,
1192,2691,2691,,
1193,2692,2692,,
1194,2693,2693,,
1195,2694,2694,,
1196,2695,2695,"Handicap accessible",
1197,2699,2699,,
1198,2700,2700,,
1199,2706,2706,,
1200,2707,2707,,
1201,2708,2708,,
1202,2713,2713,"Handicap accessible",
1203,2714,2714,"Handicap accessible",
1204,2715,2715,"Handicap accessible",
1205,2716,2716,"Handicap accessible",
1206,2717,2717,"Handicap accessible",
1207,2719,2719,"Handicap accessible",
1208,2722,2722,,
1209,2724,2724,"Handicap accessible",
1210,2727,2727,"Handicap accessible",
1211,2733,2733,"Handicap accessible",
1212,2744,2744,"Handicap accessible",
1213,2752,2752,"Handicap accessible",
1214,2753,2753,,
1215,2755,2755,,
1216,2757,2757,,
1217,2758,2758,,
1218,2759,2759,,
1219,2760,2760,,
1220,2765,2765,"Handicap accessible",
1221,2766,2766,"Handicap accessible",
1222,2770,2770,"Handicap accessible",
1223,2773,2773,"Handicap accessible",
1224,2776,2776,"Handicap accessible",
1225,2781,2781,"Handicap accessible",
1226,2782,2782,"Handicap accessible",
1227,2789,2789,,
1228,2805,2805,,
1229,2806,2806,,
1230,2808,2808,,
1231,2809,2809,,
1232,2810,2810,,
1233,2811,2811,,
1234,2812,2812,,
1235,2815,2815,"Handicap accessible",
1236,2816,2816,"Handicap accessible",
1237,2817,2817,,
1238,2818,2818,,
1239,2821,2821,"Handicap accessible",
1240,2824,2824,,
1241,2826,2826,"Handicap accessible",
1242,2827,2827,,
1243,2828,2828,,
1244,2834,2834,,
1245,2835,2835,,
1246,2839,2839,,
1247,2841,2841,,
1248,2842,2842,,
1249,2844,2844,,
1250,2845,2845,,
1251,2847,2847,,
1252,2849,2849,"Handicap accessible",
1253,2852,2852,,
1254,2854,2854,,
1255,2855,2855,,
1256,2856,2856,,
1257,2857,2857,"Handicap accessible",
1258,2858,2858,"Handicap accessible",
1259,2859,2859,"Handicap accessible",
1260,2860,2860,"Handicap accessible",
1261,2861,2861,"Handicap accessible",
1262,2865,2865,,
1263,2866,2866,"Handicap accessible",
1264,2867,2867,"Handicap accessible",
1265,2869,2869,"Handicap accessible",
1266,2871,2871,"Handicap accessible",
1267,2873,2873,,
1268,2874,2874,,
1269,2875,2875,,
1270,2876,2876,"Handicap accessible",
1271,2878,2878,"Handicap accessible",
1272,2879,2879,"Handicap accessible",
1273,2880,2880,"Handicap accessible",
1274,2884,2884,"Handicap accessible",
1275,2890,2890,"Handicap accessible",
1276,2893,2893,,
1277,2894,2894,"Handicap accessible",
1278,2895,2895,"Handicap accessible",
1279,2896,2896,"Handicap accessible",
1280,2898,2898,"Handicap accessible",
1281,2900,2900,"Handicap accessible",
1282,2902,2902,"Handicap accessible",
1283,2904,2904,,
1284,2906,2906,"Handicap accessible",
1285,2908,2908,"Handicap accessible",
1286,2929,2929,,
1287,2932,2932,"Handicap accessible",
1288,2909,2909,"Handicap accessible",
1289,2910,2910,"Handicap accessible",
1290,2911,2911,"Handicap accessible",
1291,2912,2912,"Handicap accessible",
1292,2913,2913,"Handicap accessible",
1293,2914,2914,"Handicap accessible",
1294,2915,2915,"Handicap accessible",
1295,2917,2917,"Handicap accessible",
1296,2934,2934,,
1297,2935,2935,,
1298,2918,2918,"Handicap accessible",
1299,2922,2922,,
1300,2923,2923,,
1301,2924,2924,,
1302,2928,2928,,
1303,2936,2936,,
1304,2938,2938,,
1305,2942,2942,,
1306,2943,2943,,
1307,2944,2944,,
1308,2945,2945,,
1309,2948,2948,,
1310,2949,2949,"Handicap accessible",
1311,2952,2952,,
1312,2953,2953,,
1313,2955,2955,,
1314,2956,2956,,
1315,2957,2957,,
1316,2958,2958,,
1317,2959,2959,,
1318,2960,2960,,
1319,2962,2962,,
1320,2963,2963,,
1321,2964,2964,,
1322,2965,2965,,
1323,2966,2966,,
1324,2967,2967,,
1325,2968,2968,,
1326,2969,2969,,
1327,2970,2970,,
1328,2971,2971,,
1329,2972,2972,,
1330,2973,2973,,
1331,2974,2974,,
1332,2975,2975,,
1333,2976,2976,,
1334,2977,2977,,
1335,2978,2978,,
1336,2979,2979,,
1337,2980,2980,,
1338,2981,2981,,
1339,2982,2982,,
1340,2983,2983,,
1341,2984,2984,,
1342,2985,2985,,
1343,2986,2986,,
1344,2987,2987,,
1345,2988,2988,,
1346,2989,2989,,
1347,2990,2990,,
1348,2991,2991,,
1349,2992,2992,,
1350,2993,2993,,
1351,2994,2994,,
1352,2995,2995,,
1353,2996,2996,,
1354,2997,2997,,
1355,2998,2998,,
1356,2999,2999,,
1357,3000,3000,,
1358,3001,3001,,
1359,3002,3002,,
1360,3003,3003,,
1361,3004,3004,,
1362,3005,3005,,
1363,3006,3006,,
1364,3007,3007,,
1365,3008,3008,,
1366,3009,3009,,
1367,3011,3011,,
1368,3018,3018,"Handicap accessible",
1369,3024,3024,"Handicap accessible",
1370,3027,3027,"Handicap accessible",
1371,3032,3032,,
1372,3036,3036,"Handicap accessible",
1373,3037,3037,"Handicap accessible",
1374,3040,3040,,
1375,3044,3044,,
1376,3045,3045,,
1377,3047,3047,"Handicap accessible",
1378,3068,3068,,
1379,3071,3071,,
1380,3074,3074,,
1381,3075,3075,,
1382,3084,3084,,
1383,3085,3085,,
1384,3086,3086,,
1385,3087,3087,,
1386,3088,3088,,
1387,3090,3090,,
1388,3092,3092,,
1389,3093,3093,"Handicap accessible",
1390,3100,3100,,
1391,3109,3109,,
1392,3118,3118,,
1393,3119,3119,"Handicap accessible",
1394,3125,3125,,
1395,3126,3126,,
1396,3129,3129,"Handicap accessible",
1397,3138,3138,,
1398,3140,3140,,
1399,3141,3141,,
1400,3144,3144,"Handicap accessible",
1401,3145,3145,,
1402,3149,3149,"Handicap accessible",
1403,3150,3150,,
1404,3156,3156,,
1405,3162,3162,,
1406,3167,3167,,
1407,3169,3169,,
1408,3171,3171,,
1409,3172,3172,,
1410,3174,3174,,
1411,3176,3176,,
1412,3177,3177,,
1413,3179,3179,,
1414,3189,3189,,
1415,3190,3190,,
1416,3191,3191,"Handicap accessible",
1417,3195,3195,,
1418,3196,3196,,
1419,3197,3197,,
1420,3198,3198,,
1421,3205,3205,,
1422,3207,3207,,
1423,3209,3209,,
1424,3211,3211,,
1425,3212,3212,,
1426,3221,3221,,
1427,3228,3228,"Handicap accessible",
1428,3229,3229,"Handicap accessible",
1429,3230,3230,,
1430,3231,3231,"Handicap accessible",
1431,3232,3232,"Handicap accessible",
1432,3237,3237,,
1433,3239,3239,,
1434,3240,3240,,
1435,3241,3241,,
1436,3242,3242,,
1437,3244,3244,,
1438,3255,3255,,
1439,3256,3256,,
1440,3257,3257,,
1441,3258,3258,,
1442,3259,3259,,
1443,3260,3260,,
1444,3262,3262,"Handicap accessible",
1445,3278,3278,,
1446,3279,3279,,
1447,3280,3280,,
1448,3281,3281,,
1449,3284,3284,,
1450,3286,3286,,
1451,3288,3288,"Handicap accessible",
1452,3292,3292,"Handicap accessible",
1453,3297,3297,"Handicap accessible",
1454,3307,3307,,
1455,3309,3309,,
1456,3313,3313,,
1457,3314,3314,,
1458,3315,3315,,
1459,3316,3316,,
1460,3317,3317,,
1461,3319,3319,,
1462,3320,3320,,
1463,3333,3333,,
1464,3335,3335,"Handicap accessible",
1465,3336,3336,"Handicap accessible",
1466,3337,3337,"Handicap accessible",
1467,3339,3339,"Handicap accessible",
1468,3340,3340,"Handicap accessible",
1469,3342,3342,,
1470,3343,3343,,
1471,3347,3347,"Handicap accessible",
1472,3348,3348,,
1473,3349,3349,"Handicap accessible",
1474,3351,3351,"Handicap accessible",
1475,3356,3356,"Handicap accessible",
1476,3358,3358,,
1477,3382,3382,"Handicap accessible",
1478,3383,3383,,
1479,3361,3361,,
1480,3366,3366,,
1481,3368,3368,,
1482,3371,3371,,
1483,3373,3373,,
1484,3374,3374,,
1485,3380,3380,,
1486,3381,3381,,
1487,3384,3384,,
1488,3385,3385,"Handicap accessible",
1489,3389,3389,,
1490,3391,3391,,
1491,3393,3393,,
1492,3400,3400,,
1493,3402,3402,,
1494,3410,3410,,
1495,3412,3412,,
1496,3423,3423,,
1497,3425,3425,,
1498,3429,3429,,
1499,3430,3430,"Handicap accessible",
1500,3433,3433,,
1501,3435,3435,,
1502,3437,3437,"Handicap accessible",
1503,3440,3440,,
1504,3444,3444,,
1505,3446,3446,,
1506,3447,3447,"Handicap accessible",
1507,3448,3448,"Handicap accessible",
1508,3456,3456,"Handicap accessible",
1509,3458,3458,,
1510,3463,3463,"Handicap accessible",
1511,3465,3465,,
1512,3467,3467,"Handicap accessible",
1513,3469,3469,,
1514,3470,3470,,
1515,3471,3471,,
1516,3472,3472,,
1517,3473,3473,,
1518,3474,3474,,
1519,3475,3475,,
1520,3477,3477,"Handicap accessible",
1521,3479,3479,,
1522,3483,3483,"Handicap accessible",
1523,3484,3484,,
1524,3486,3486,,
1525,3499,3499,"Handicap accessible",
1526,3501,3501,,
1527,3512,3512,,
1528,3513,3513,,
1529,3514,3514,,
1530,3515,3515,,
1531,3516,3516,,
1532,3517,3517,,
1533,3518,3518,,
1534,3519,3519,,
1535,3520,3520,,
1536,3522,3522,,
1537,3523,3523,"Handicap accessible",
1538,3531,3531,,
1539,3535,3535,"Handicap accessible",
1540,3536,3536,"Handicap accessible",
1541,3537,3537,,
1542,3538,3538,,
1543,3543,3543,,
1544,3545,3545,"Handicap accessible",
1545,3546,3546,"Handicap accessible",
1546,3549,3549,,
1547,3550,3550,,
1548,3551,3551,,
1549,3552,3552,,
1550,3553,3553,,
1551,3577,3577,"Handicap accessible",
1552,3579,3579,,
1553,3583,3583,,
1554,3585,3585,,
1555,3588,3588,,
1556,3595,3595,"Handicap accessible",
1557,3599,3599,,
1558,3601,3601,,
1559,3603,3603,,
1560,3610,3610,"Handicap accessible",
1561,3611,3611,,
1562,3616,3616,"Handicap accessible",
1563,3620,3620,,
1564,3624,3624,,
1565,3626,3626,"Handicap accessible",
1566,3627,3627,"Handicap accessible",
1567,3638,3638,"Handicap accessible",
1568,3639,3639,"Handicap accessible",
1569,3644,3644,"Handicap accessible",
1570,3646,3646,,
1571,3655,3655,,
1572,3670,3670,,
1573,3671,3671,,
1574,3672,3672,,
1575,3673,3673,,
1576,3675,3675,,
1577,3678,3678,,
1578,3681,3681,,
1579,3682,3682,,
1580,3701,3701,,
1581,3731,3731,"Handicap accessible",
1582,3732,3732,"Handicap accessible",
1583,3734,3734,"Handicap accessible",
1584,3786,3786,,
1585,3787,3787,,
1586,3788,3788,,
1587,3790,3790,"Handicap accessible",
1588,3795,3795,,
1589,3797,3797,,
1590,3803,3803,,
1591,3804,3804,,
1592,3805,3805,,
1593,3806,3806,,
1594,3807,3807,,
1595,3811,3811,,
1596,3813,3813,,
1597,3815,3815,,
1598,3817,3817,"Handicap accessible",
1599,3821,3821,,
1600,3822,3822,,
1601,3823,3823,,
1602,3824,3824,,
1603,3825,3825,,
1604,3826,3826,,
1605,3828,3828,"Handicap accessible",
1606,3829,3829,"Handicap accessible",
1607,3830,3830,"Handicap accessible",
1608,3926,3926,,
1609,3928,3928,,
1610,3930,3930,,
1611,3940,3940,"Handicap accessible",
1612,3941,3941,,
1613,3948,3948,,
1614,3964,3964,,
1615,3966,3966,,
1616,3968,3968,,
1617,3970,3970,,
1618,3971,3971,,
1619,3972,3972,,
1620,3973,3973,"Handicap accessible",
1621,3978,3978,"Handicap accessible",
1622,3979,3979,"Handicap accessible",
1623,3980,3980,"Handicap accessible",
1624,3981,3981,"Handicap accessible",
1625,3982,3982,,
1626,3983,3983,,
1627,3987,3987,,
1628,3988,3988,,
1629,3989,3989,,
1630,3990,3990,,
1631,3993,3993,,
1632,3999,3999,,
1633,4008,4008,,
1634,4011,4011,,
1635,4016,4016,,
1636,4029,4029,,
1637,4031,4031,,
1638,4032,4032,,
1639,4034,4034,,
1640,4037,4037,"Handicap accessible",
1641,4042,4042,"Handicap accessible",
1642,4043,4043,"Handicap accessible",
1643,4045,4045,"Handicap accessible",
1644,4048,4048,"Handicap accessible",
1645,4050,4050,,
1646,4051,4051,,
1647,4052,4052,,
1648,4053,4053,"Handicap accessible",
1649,4057,4057,"Handicap accessible",
1650,4059,4059,"Handicap accessible",
1651,4060,4060,,
1652,4062,4062,,
1653,4063,4063,"Handicap accessible",
1654,4070,4070,,
1655,4072,4072,"Handicap accessible",
1656,4073,4073,,
1657,4075,4075,"Handicap accessible",
1658,4076,4076,"Handicap accessible",
1659,4079,4079,,
1660,4081,4081,,
1661,4088,4088,"Handicap accessible",
1662,4089,4089,"Handicap accessible",
1663,4091,4091,"Handicap accessible",
1664,4093,4093,"Handicap accessible",
1665,4099,4099,,
1666,4100,4100,,
1667,4103,4103,,
1668,4104,4104,,
1669,4105,4105,"Handicap accessible",
1670,4109,4109,"Handicap accessible",
1671,4113,4113,,
1672,4117,4117,"Handicap accessible",
1673,4118,4118,"Handicap accessible",
1674,4119,4119,"Handicap accessible",
1675,4120,4120,,
1676,4121,4121,,
1677,4123,4123,,
1678,4125,4125,"Handicap accessible",
1679,4127,4127,"Handicap accessible",
1680,4130,4130,,
1681,4137,4137,"Handicap accessible",
1682,4151,4151,,
1683,4159,4159,"Handicap accessible",
1684,4166,4166,,
1685,4167,4167,"Handicap accessible",
1686,4168,4168,"Handicap accessible",
1687,4169,4169,"Handicap accessible",
1688,4170,4170,"Handicap accessible",
1689,4179,4179,,
1690,4181,4181,"Handicap accessible",
1691,4182,4182,"Handicap accessible",
1692,4187,4187,,
1693,4189,4189,,
1694,4193,4193,"Handicap accessible",
1695,4194,4194,"Handicap accessible",
1696,4195,4195,"Handicap accessible",
1697,4197,4197,,
1698,4198,4198,,
1699,4199,4199,,
1700,4200,4200,,
1701,4204,4204,"Handicap accessible",
1702,4210,4210,"Handicap accessible",
1703,4214,4214,"Handicap accessible",
1704,4217,4217,,
1705,4228,4228,"Handicap accessible",
1706,4230,4230,"Handicap accessible",
1707,4231,4231,,
1708,4234,4234,"Handicap accessible",
1709,4237,4237,"Handicap accessible",
1710,4241,4241,,
1711,4248,4248,"Handicap accessible",
1712,4249,4249,,
1713,4251,4251,,
1714,4253,4253,,
1715,4254,4254,"Handicap accessible",
1716,4256,4256,"Handicap accessible",
1717,4258,4258,"Handicap accessible",
1718,4260,4260,"Handicap accessible",
1719,4261,4261,"Handicap accessible",
1720,4267,4267,"Handicap accessible",
1721,4271,4271,"Handicap accessible",
1722,4276,4276,"Handicap accessible",
1723,4280,4280,,
1724,4284,4284,,
1725,4285,4285,,
1726,4286,4286,,
1727,4287,4287,,
1728,4288,4288,,
1729,4289,4289,,
1730,4290,4290,,
1731,4291,4291,,
1732,4292,4292,"Handicap accessible",
1733,4294,4294,"Handicap accessible",
1734,4316,4316,,
1735,4317,4317,,
1736,4318,4318,,
1737,4325,4325,"Handicap accessible",
1738,4326,4326,"Handicap accessible",
1739,4327,4327,,
1740,4328,4328,,
1741,4337,4337,,
1742,4338,4338,,
1743,4343,4343,"Handicap accessible",
1744,4345,4345,"Handicap accessible",
1745,4350,4350,"Handicap accessible",
1746,4351,4351,"Handicap accessible",
1747,4355,4355,"Handicap accessible",
1748,4381,4381,,
1749,4382,4382,"Handicap accessible",
1750,4383,4383,"Handicap accessible",
1751,4385,4385,,
1752,4387,4387,,
1753,4389,4389,,
1754,4392,4392,"Handicap accessible",
1755,4394,4394,,
1756,4395,4395,,
1757,4396,4396,,
1758,4406,4406,"Handicap accessible",
1759,4413,4413,"Handicap accessible",
1760,4416,4416,"Handicap accessible",
1761,4417,4417,,
1762,4418,4418,"Handicap accessible",
1763,4419,4419,,
1764,4420,4420,"Handicap accessible",
1765,4421,4421,"Handicap accessible",
1766,4422,4422,"Handicap accessible",
1767,4424,4424,"Handicap accessible",
1768,4426,4426,,
1769,4427,4427,,
1770,4435,4435,,
1771,4436,4436,,
1772,4437,4437,,
1773,4438,4438,,
1774,4440,4440,,
1775,4441,4441,,
1776,4442,4442,,
1777,4443,4443,,
1778,4454,4454,,
1779,4458,4458,,
1780,4459,4459,,
1781,4472,4472,"Handicap accessible",
1782,4486,4486,"Handicap accessible",
1783,4493,4493,"Handicap accessible",
1784,4691,4691,,
1785,4720,4720,"Handicap accessible",
1786,4791,4791,,
1787,4805,4805,"Handicap accessible",
1788,4806,4806,,
1789,4808,4808,,
1790,4813,4813,,
1791,4814,4814,,
1792,4815,4815,,
1793,4831,4831,,
1794,4834,4834,,
1795,4839,4839,,
1796,4841,4841,,
1797,4862,4862,,
1798,4868,4868,,
1799,4871,4871,,
1800,4873,4873,,
1801,4882,4882,,
1802,4883,4883,,
1803,4890,4890,,
1804,4892,4892,"Handicap accessible",
1805,4896,4896,,
1806,4902,4902,,
1807,4904,4904,,
1808,4906,4906,,
1809,4908,4908,,
1810,4914,4914,"Handicap accessible",
1811,4915,4915,,
1812,4916,4916,"Handicap accessible",
1813,4918,4918,"Handicap accessible",
1814,4919,4919,,
1815,4921,4921,"Handicap accessible",
1816,4926,4926,,
1817,4934,4934,,
1818,4936,4936,,
1819,4939,4939,"Handicap accessible",
1820,4948,4948,,
1821,4949,4949,"Handicap accessible",
1822,4959,4959,,
1823,4971,4971,"Handicap accessible",
1824,4976,4976,"Handicap accessible",
1825,4980,4980,,
1826,4981,4981,,
1827,4996,4996,"Handicap accessible",
1828,4999,4999,,
1829,5001,5001,,
1830,5002,5002,,
1831,5005,5005,,
1832,5007,5007,,
1833,5008,5008,,
1834,5012,5012,,
1835,5014,5014,,
1836,5015,5015,,
1837,5016,5016,,
1838,5017,5017,"Handicap accessible",
1839,5020,5020,"Handicap accessible",
1840,5022,5022,,
1841,5023,5023,,
1842,5024,5024,,
1843,5028,5028,,
1844,5030,5030,"Handicap accessible",
1845,5031,5031,"Handicap accessible",
1846,5034,5034,,
1847,5035,5035,,
1848,5038,5038,"Handicap accessible",
1849,5040,5040,"Handicap accessible",
1850,5041,5041,"Handicap accessible",
1851,5048,5048,,
1852,5050,5050,,
1853,5053,5053,,
1854,5054,5054,,
1855,5055,5055,,
1856,5057,5057,"Handicap accessible",
1857,5059,5059,"Handicap accessible",
1858,5064,5064,,
1859,5065,5065,,
1860,5066,5066,,
1861,5067,5067,,
1862,5068,5068,,
1863,5071,5071,,
1864,5072,5072,,
1865,5073,5073,"Handicap accessible",
1866,5074,5074,,
1867,5079,5079,,
1868,5080,5080,,
1869,5082,5082,"Handicap accessible",
1870,5085,5085,,
1871,5088,5088,,
1872,5089,5089,,
1873,5090,5090,,
1874,5091,5091,,
1875,5092,5092,,
1876,5097,5097,,
1877,5098,5098,,
1878,5100,5100,,
1879,5102,5102,"Handicap accessible",
1880,5107,5107,,
1881,5108,5108,,
1882,5109,5109,"Handicap accessible",
1883,5112,5112,"Handicap accessible",
1884,5113,5113,"Handicap accessible",
1885,5114,5114,"Handicap accessible",
1886,5115,5115,,
1887,5116,5116,,
1888,5118,5118,"Handicap accessible",
1889,5119,5119,"Handicap accessible",
1890,5121,5121,"Handicap accessible",
1891,5122,5122,"Handicap accessible",
1892,5124,5124,,
1893,5128,5128,,
1894,5129,5129,"Handicap accessible",
1895,5130,5130,"Handicap accessible",
1896,5132,5132,"Handicap accessible",
1897,5133,5133,,
1898,5134,5134,,
1899,5135,5135,,
1900,5136,5136,,
1901,5137,5137,,
1902,5139,5139,,
1903,5140,5140,,
1904,5145,5145,,
1905,5146,5146,,
1906,5147,5147,,
1907,5148,5148,,
1908,5149,5149,,
1909,5150,5150,,
1910,5151,5151,,
1911,5153,5153,,
1912,5155,5155,,
1913,5159,5159,,
1914,5167,5167,,
1915,5170,5170,,
1916,5171,5171,,
1917,5174,5174,,
1918,5175,5175,,
1919,5177,5177,,
1920,5178,5178,,
1921,5179,5179,"Handicap accessible",
1922,5184,5184,,
1923,5186,5186,,
1924,5188,5188,,
1925,5199,5199,,
1926,5203,5203,,
1927,5204,5204,,
1928,5205,5205,,
1929,5206,5206,,
1930,5207,5207,,
1931,5209,5209,,
1932,5211,5211,,
1933,5212,5212,,
1934,5214,5214,"Handicap accessible",
1935,5215,5215,,
1936,5218,5218,,
1937,5219,5219,,
1938,5224,5224,,
1939,5231,5231,,
1940,5232,5232,,
1941,5233,5233,,
1942,5234,5234,,
1943,5235,5235,,
1944,5236,5236,,
1945,5241,5241,,
1946,5248,5248,,
1947,5251,5251,"Handicap accessible",
1948,5260,5260,,
1949,5264,5264,"Handicap accessible",
1950,5267,5267,,
1951,5268,5268,,
1952,5270,5270,,
1953,5283,5283,"Handicap accessible",
1954,5294,5294,,
1955,5295,5295,,
1956,5297,5297,"Handicap accessible",
1957,5299,5299,,
1958,5300,5300,,
1959,5301,5301,,
1960,5302,5302,,
1961,5311,5311,,
1962,5313,5313,,
1963,5314,5314,,
1964,5317,5317,,
1965,5318,5318,,
1966,5319,5319,,
1967,5320,5320,,
1968,5321,5321,,
1969,5322,5322,,
1970,5323,5323,,
1971,5324,5324,,
1972,5328,5328,"Handicap accessible",
1973,5329,5329,,
1974,5341,5341,,
1975,5345,5345,,
1976,5346,5346,,
1977,5349,5349,"Handicap accessible",
1978,5350,5350,"Handicap accessible",
1979,5351,5351,"Handicap accessible",
1980,5352,5352,,
1981,5353,5353,,
1982,5355,5355,,
1983,5356,5356,,
1984,5357,5357,,
1985,5360,5360,,
1986,5362,5362,,
1987,5364,5364,,
1988,5367,5367,"Handicap accessible",
1989,5368,5368,"Handicap accessible",
1990,5369,5369,,
1991,5386,5386,,
1992,5387,5387,"Handicap accessible",
1993,5388,5388,,
1994,5390,5390,,
1995,5392,5392,,
1996,5395,5395,"Handicap accessible",
1997,5403,5403,"Handicap accessible",
1998,5406,5406,,
1999,5421,5421,,
2000,5422,5422,,
2001,5423,5423,"Handicap accessible",
2002,5431,5431,,
2003,5435,5435,,
2004,5436,5436,,
2005,5437,5437,,
2006,5438,5438,,
2007,5456,5456,,
2008,5459,5459,,
2009,5460,5460,,
2010,5461,5461,,
2011,5462,5462,,
2012,5463,5463,,
2013,5464,5464,,
2014,5467,5467,,
2015,5477,5477,,
2016,5478,5478,"Handicap accessible",
2017,5488,5488,"Handicap accessible",
2018,5489,5489,"Handicap accessible",
2019,5503,5503,,
2020,5506,5506,,
2021,5507,5507,,
2022,5509,5509,,
2023,5525,5525,"Handicap accessible",
2024,5527,5527,,
2025,5528,5528,,
2026,5532,5532,,
2027,5535,5535,,
2028,5536,5536,,
2029,5537,5537,,
2030,5539,5539,,
2031,5540,5540,,
2032,5541,5541,"Handicap accessible",
2033,5546,5546,,
2034,5547,5547,,
2035,5548,5548,,
2036,5549,5549,,
2037,5550,5550,,
2038,5551,5551,,
2039,5559,5559,"Handicap accessible",
2040,5560,5560,"Handicap accessible",
2041,5561,5561,"Handicap accessible",
2042,5562,5562,,
2043,5563,5563,"Handicap accessible",
2044,5566,5566,"Handicap accessible",
2045,5568,5568,,
2046,5569,5569,,
2047,5570,5570,"Handicap accessible",
2048,5573,5573,"Handicap accessible",
2049,5574,5574,"Handicap accessible",
2050,5575,5575,"Handicap accessible",
2051,5576,5576,,
2052,5577,5577,,
2053,5578,5578,"Handicap accessible",
2054,5581,5581,"Handicap accessible",
2055,5586,5586,,
2056,5587,5587,,
2057,5588,5588,"Handicap accessible",
2058,5590,5590,,
2059,5591,5591,,
2060,5593,5593,,
2061,5594,5594,,
2062,5595,5595,,
2063,5596,5596,,
2064,5597,5597,,
2065,5598,5598,,
2066,5600,5600,,
2067,5606,5606,,
2068,5607,5607,,
2069,5608,5608,,
2070,5609,5609,,
2071,5615,5615,,
2072,5618,5618,,
2073,5619,5619,,
2074,5625,5625,"Handicap accessible",
2075,5628,5628,,
2076,5629,5629,,
2077,5630,5630,"Handicap accessible",
2078,5633,5633,,
2079,5634,5634,,
2080,5641,5641,,
2081,5642,5642,"Handicap accessible",
2082,5643,5643,"Handicap accessible",
2083,5645,5645,"Handicap accessible",
2084,5646,5646,"Handicap accessible",
2085,5648,5648,,
2086,5650,5650,,
2087,5652,5652,"Handicap accessible",
2088,5655,5655,"Handicap accessible",
2089,5663,5663,,
2090,5672,5672,"Handicap accessible",
2091,5675,5675,,
2092,5676,5676,,
2093,5678,5678,,
2094,5680,5680,,
2095,5685,5685,,
2096,5691,5691,,
2097,5692,5692,,
2098,5693,5693,,
2099,5714,5714,"Handicap accessible",
2100,5718,5718,,
2101,5720,5720,"Handicap accessible",
2102,5723,5723,"Handicap accessible",
2103,5736,5736,"Handicap accessible",
2104,5739,5739,"Handicap accessible",
2105,5740,5740,,
2106,5742,5742,,
2107,5743,5743,,
2108,5744,5744,,
2109,5745,5745,,
2110,5746,5746,,
2111,5747,5747,,
2112,5748,5748,,
2113,5749,5749,,
2114,5750,5750,,
2115,5752,5752,,
2116,5754,5754,"Handicap accessible",
2117,5755,5755,"Handicap accessible",
2118,5756,5756,,
2119,5758,5758,,
2120,5761,5761,,
2121,5762,5762,,
2122,5779,5779,"Handicap accessible",
2123,5787,5787,"Handicap accessible",
2124,5791,5791,"Handicap accessible",
2125,5800,5800,"Handicap accessible",
2126,5804,5804,"Handicap accessible",
2127,5808,5808,"Handicap accessible",
2128,5812,5812,"Handicap accessible",
2129,5814,5814,"Handicap accessible",
2130,5818,5818,"Handicap accessible",
2131,5819,5819,"Handicap accessible",
2132,5822,5822,,
2133,5825,5825,,
2134,5841,5841,"Handicap accessible",
2135,5842,5842,"Handicap accessible",
2136,5843,5843,,
2137,5845,5845,,
2138,5851,5851,,
2139,5853,5853,,
2140,5854,5854,,
2141,5855,5855,,
2142,5856,5856,,
2143,5860,5860,"Handicap accessible",
2144,5864,5864,"Handicap accessible",
2145,5866,5866,,
2146,5877,5877,,
2147,5879,5879,,
2148,5885,5885,,
2149,5889,5889,,
2150,5900,5900,,
2151,5917,5917,,
2152,5923,5923,,
2153,5929,5929,,
2154,5938,5938,,
2155,5954,5954,,
2156,5961,5961,,
2157,5965,5965,"Handicap accessible",
2158,5973,5973,"Handicap accessible",
2159,5980,5980,,
2160,5987,5987,,
2161,5991,5991,"Handicap accessible",
